代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
002729	好利来	-3.71	-7.59	45.17	-3.71	45.17	45.18	25951	-0.06	         15.56	48.25	48.64	45.00	48.88	    76.62	119559560	       1668.00	福建	          7.53亿	20140912	
300014	亿纬锂能	0.17	1.01	16.95	0.17	16.94	16.95	173270	-0.05	          5.55	17.00	17.32	16.30	16.78	    81.17	294297248	      31192.90	广东	         52.87亿	20091030	
300032	金龙机电	-0.72	-3.54	19.64	-0.72	19.64	19.68	62771	-0.20	          2.34	20.17	20.35	19.50	20.36	   272.90	124565280	      26809.75	浙江	         52.65亿	20091225	
300078	中瑞思创	-1.28	-5.22	23.23	-1.28	23.22	23.23	42691	0.25	          5.29	24.29	24.29	23.06	24.51	    51.72	100458720	       8068.18	浙江	         18.74亿	20100430	
300083	劲胜精密	-1.03	-4.11	24.01	-1.03	24.00	24.01	57168	0.04	          6.51	25.04	25.38	23.81	25.04	   116.90	138980912	       8787.37	广东	         21.10亿	20100520	
300088	长信科技	-1.11	-5.96	17.52	-1.11	17.52	17.53	231370	-0.17	          4.73	18.65	18.65	17.00	18.63	    40.19	414088736	      48943.12	安徽	         85.75亿	20100526	
300114	中航电测	2.30	6.97	35.30	2.30	35.29	35.30	57153	0.48	          3.66	33.30	35.99	31.20	33.00	   100.23	196725856	      15600.00	陕西	         55.07亿	20100827	
300115	长盈精密	-0.58	-2.74	20.60	-0.58	20.59	20.60	61359	-0.43	          1.20	21.20	21.20	20.22	21.18	    40.34	125977080	      51299.96	深圳	        105.68亿	20100902	
300127	银河磁体	-0.79	-5.45	13.71	-0.79	13.71	13.72	58996	0.07	          2.66	14.59	14.59	13.60	14.50	    62.12	82307704	      22186.49	四川	         30.42亿	20101013	
300128	锦富新材	-0.42	-2.90	14.04	-0.42	14.02	14.04	71154	0.07	          1.76	14.53	14.60	13.87	14.46	    50.15	100492056	      40356.80	江苏	         56.66亿	20101013	
300131	英唐智控	-0.84	-2.92	27.89	-0.84	27.89	27.91	57994	-0.39	          4.73	28.73	29.00	26.78	28.73	   239.87	161508352	      12267.95	深圳	         34.22亿	20101019	
300139	福星晓程	--  	--  	68.00	--  	--  	--  	0	--  	          0.00	--  	--  	--  	68.00	   129.15	0	       8454.41	北京	         57.49亿	20101112	
300154	瑞凌股份	-0.71	-4.14	16.44	-0.71	16.43	16.44	53036	-0.06	          3.41	17.25	17.27	16.01	17.15	    29.90	87719080	      15570.30	深圳	         25.60亿	20101229	
300155	安居宝	0.42	1.68	25.40	0.42	25.38	25.40	132910	-0.19	          7.48	24.52	26.60	23.39	24.98	    99.07	328826912	      17771.72	广东	         45.14亿	20110107	
300162	雷曼光电	-5.00	-9.01	50.49	-5.00	50.20	50.49	53372	-0.11	          6.45	55.60	57.08	49.94	55.49	   201.92	276897216	       8273.00	深圳	         41.77亿	20110113	
300184	力源信息	-0.80	-5.39	14.05	-0.80	14.04	14.05	42565	0.07	          4.16	14.78	14.78	13.56	14.85	   136.62	60544444	      10221.48	湖北	         14.36亿	20110222	
300205	天喻信息	-1.36	-7.14	17.68	-1.36	17.68	17.69	230987	-0.11	          5.44	18.77	18.80	17.25	19.04	   129.34	415570048	      42476.94	湖北	         75.10亿	20110421	
300207	欣旺达	-1.48	-4.96	28.35	-1.48	28.26	28.35	97560	0.35	          7.22	29.83	29.98	27.84	29.83	    60.83	275736128	      13507.67	深圳	         38.29亿	20110421	
300219	鸿利光电	-0.99	-7.52	12.17	-0.99	12.17	12.18	136502	0.08	         12.82	13.12	13.13	12.09	13.16	    40.97	170448368	      10650.16	广东	         12.96亿	20110518	
300220	金运激光	--  	--  	34.19	--  	--  	--  	0	--  	          0.00	--  	--  	--  	34.19	   332.57	0	       6527.31	湖北	         22.32亿	20110525	
300224	正海磁材	--  	--  	29.11	--  	--  	--  	0	--  	          0.00	--  	--  	--  	29.11	    59.46	0	      24000.00	山东	         69.86亿	20110531	
300227	光韵达	-0.96	-4.54	20.19	-0.96	20.18	20.19	86253	0.14	          6.44	21.20	21.24	19.91	21.15	   108.70	175650960	      13400.00	深圳	         27.05亿	20110608	
300242	明家科技	-4.17	-9.89	38.00	-4.17	37.99	38.00	38761	0.00	          9.29	42.30	42.40	37.95	42.17	  1185.85	150586368	       4174.18	广东	         15.86亿	20110712	
300256	星星科技	--  	--  	16.88	--  	--  	--  	0	--  	          0.00	--  	--  	--  	16.88	  2000.39	0	      10376.41	浙江	         17.52亿	20110819	
300279	和晶科技	-1.75	-5.53	29.87	-1.75	29.80	29.87	49361	0.94	          8.69	30.82	31.50	29.00	31.62	   146.72	147435536	       5679.60	江苏	         16.96亿	20111229	
300319	麦捷科技	--  	--  	10.64	--  	--  	--  	0	--  	          0.00	--  	--  	--  	10.64	    59.13	0	       5976.00	深圳	          6.36亿	20120523	
300331	苏大维格	-2.02	-4.77	40.36	-2.02	40.36	40.37	14164	-0.14	          2.58	42.16	42.16	39.09	42.38	   215.01	57707836	       5490.91	江苏	         22.16亿	20120628	
300333	兆日科技	0.21	0.57	37.28	0.21	37.28	37.29	64512	0.21	          7.95	37.05	38.13	35.20	37.07	    99.58	235837360	       8111.10	深圳	         30.24亿	20120628	
300340	科恒股份	-1.32	-5.84	21.30	-1.32	21.30	21.33	35963	-0.09	          4.96	22.61	22.61	20.89	22.62	--  	77990424	       7254.27	广东	         15.45亿	20120726	
300342	天银机电	-1.05	-5.52	17.97	-1.05	17.97	17.98	73203	0.00	         11.01	19.00	19.00	17.51	19.02	    39.41	133322000	       6650.00	江苏	         11.95亿	20120726	
300351	永贵电器	-3.88	-8.55	41.48	-3.88	41.47	41.48	46872	-0.04	         11.03	45.05	45.35	41.13	45.36	    59.33	198909184	       4251.00	浙江	         17.63亿	20120920	
300400	劲拓股份	-4.53	-10.00	40.77	-4.53	--  	40.77	62883	0.00	         31.44	43.89	44.49	40.77	45.30	   103.17	265354928	       2000.00	深圳	          8.15亿	20141010	
300408	三环集团	4.66	10.01	51.21	4.66	51.21	--  	422	0.00	          0.09	51.21	51.21	51.21	46.55	    36.31	2161062	       4600.00	广东	         23.56亿	20141203	
