代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
600698	湖南天雁	0.39	5.94	6.96	0.39	6.95	6.96	364594	0.14	          8.49	6.58	7.04	6.14	6.57	   234.34	244221264	      42959.14	湖南	         29.90亿	19931206	
600699	均胜电子	0.00	0.00	21.96	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	21.96	    46.33	0	      24282.00	浙江	         53.32亿	19931206	
600715	松辽汽车	-0.85	-4.40	18.49	-0.85	18.47	18.49	27566	-0.37	          1.23	19.19	19.20	18.18	19.34	--  	51463160	      22425.59	辽宁	         41.46亿	19960701	
600741	华域汽车	-0.39	-2.44	15.60	-0.39	15.59	15.60	251308	-0.19	          0.97	16.00	16.23	15.38	15.99	     8.72	395812832	     258320.02	上海	        402.98亿	19960826	
600742	一汽富维	-1.15	-3.99	27.70	-1.15	27.72	27.73	85364	-0.35	          4.04	28.90	28.98	27.50	28.85	    11.03	240079920	      21152.33	吉林	         58.59亿	19960826	
600960	渤海活塞	-0.70	-5.61	11.78	-0.70	11.77	11.78	49822	0.00	          2.35	12.48	12.48	11.68	12.48	    34.19	59563884	      21167.05	山东	         24.93亿	20040407	
601058	赛轮股份	-0.81	-4.36	17.77	-0.81	17.75	17.78	72755	1.19	          1.92	18.50	18.51	17.35	18.58	    23.43	128858800	      37800.00	山东	         67.17亿	20110630	
601799	星宇股份	-0.92	-4.28	20.60	-0.92	20.60	20.61	31382	0.04	          1.32	21.48	21.52	20.45	21.52	    20.86	65295672	      23820.50	江苏	         49.07亿	20110201	
603006	联明股份	-2.81	-6.89	37.98	-2.81	37.97	37.98	30945	-0.34	         15.47	40.30	40.30	37.90	40.79	    45.62	119389440	       2000.00	上海	          7.60亿	20140630	
603009	北特科技	-0.96	-3.52	26.31	-0.96	26.31	26.32	29629	0.41	         11.11	27.01	27.05	26.01	27.27	    66.20	78352864	       2667.00	上海	          7.02亿	20140718	
603166	福达股份	1.35	10.04	14.80	1.35	14.80	--  	1061	0.00	          0.24	14.80	14.80	14.80	13.45	    63.64	1570280	       4350.00	广西	          6.44亿	20141127	
603306	华懋科技	-1.42	-4.58	29.56	-1.42	29.55	29.57	39491	0.06	         11.28	30.81	30.86	29.51	30.98	    40.78	118161840	       3500.00	福建	         10.35亿	20140926	
数据来源:通达信
