date;open;high;low;close;volume;MA2.MA1;MA2.MA2;MA2.MA3;MA2.MA4;MA2.MA5;MA2.MA6;MA2.MA7;MA2.MA8;MA2.MA9;MA2.MA10;VOL.VOLUME;VOL.MAVOL1;VOL.MAVOL2;KDJ.K;KDJ.D;KDJ.J;BOLL.BOLL;BOLL.UB;BOLL.LB;MACD.DIF;MACD.DEA;MACD.MACD;
1993/05/21;1162.07;1178.54;1097.61;1143.97;9043;1226.06;1174.68;1198.80;922.19;562.51;;1174.39;1091.76;;;904300.00;2058740.00;2144090.00;54.84;55.10;54.34;1198.80;1508.44;889.17;86.55;104.97;-36.84;
1993/05/28;1136.29;1143.97;942.21;972.77;13618;1168.56;1154.46;1202.97;932.04;569.53;;1163.00;1104.65;;;1361800.00;1909040.00;2169690.00;40.56;50.25;21.17;1202.97;1496.93;909.01;63.53;96.68;-66.31;
1993/06/04;975.05;1177.91;859.48;1004.30;32212;1097.66;1150.91;1200.00;942.41;576.80;;1143.66;1112.24;;;3221200.00;1898139.25;2323879.50;36.09;45.53;17.22;1200.00;1501.00;898.99;47.28;86.80;-79.04;
1993/06/11;1006.26;1101.69;982.03;1047.00;25190;1067.10;1161.21;1197.33;952.96;584.40;;1132.99;1124.73;;;2519000.00;1868780.75;2468390.50;35.79;42.28;22.79;1197.33;1502.96;891.70;37.42;76.92;-79.01;
1993/06/18;1046.07;1046.07;981.84;1005.98;10886;1034.80;1137.51;1187.71;962.82;591.68;;1130.18;1136.57;;;1088600.00;1818979.25;2192079.50;33.02;39.19;20.66;1187.71;1505.08;870.33;25.99;66.74;-81.49;
1993/06/25;1003.98;1041.22;967.74;1006.64;8359;1007.34;1116.70;1171.39;972.17;598.99;;1135.40;1145.89;;;835900.00;1805300.00;1932020.00;31.21;36.53;20.57;1171.39;1490.87;851.91;16.80;56.75;-79.90;
1993/07/02;1006.63;1043.05;980.05;986.98;24043;1010.18;1089.37;1147.80;980.82;606.17;;1114.06;1153.84;;;2404300.00;2013800.75;1961420.38;28.97;34.01;18.87;1147.80;1446.96;848.64;7.83;46.97;-78.26;
1993/07/09;976.67;980.92;865.31;868.57;11416;983.03;1040.35;1116.24;986.22;612.38;;1085.21;1153.03;;;1141600.00;1597881.63;1748010.38;20.15;29.39;1.66;1116.24;1391.27;841.21;-8.72;35.83;-89.10;
1993/07/16;855.50;870.05;828.55;846.87;13955;943.01;1005.05;1091.59;978.00;618.44;;1050.76;1144.69;;;1395500.00;1373179.25;1620980.00;15.18;24.65;-3.78;1091.59;1370.57;812.61;-23.33;24.00;-94.65;
1993/07/23;846.87;849.04;803.22;813.54;10447;904.52;969.66;1076.79;970.98;624.21;;1005.33;1133.66;;;1044700.00;1364400.00;1591689.63;11.04;20.11;-7.12;1076.79;1381.94;771.64;-37.16;11.76;-97.86;
1993/07/30;810.07;901.12;777.73;881.07;23146;879.40;943.37;1059.03;967.24;630.55;;978.76;1121.45;;;2314600.00;1660140.75;1732720.38;15.96;18.73;10.43;1059.03;1366.42;751.63;-42.19;0.97;-86.33;
1993/08/06;885.31;913.15;823.00;855.52;30400;853.11;931.65;1043.05;961.97;636.71;;952.77;1103.09;;;3040000.00;1787280.00;1900540.38;18.65;18.70;18.54;1043.05;1358.18;727.93;-47.69;-8.76;-77.86;
1993/08/13;866.65;947.26;861.19;947.26;53105;868.85;925.94;1038.43;958.22;643.64;;936.38;1083.42;;;5310500.00;2621059.25;2109470.50;33.49;23.63;53.21;1038.43;1356.46;720.40;-44.14;-15.83;-56.60;
1993/08/20;969.90;1042.47;937.99;946.54;45177;888.79;915.90;1038.55;954.59;650.59;;934.19;1062.14;;;4517700.00;3245499.25;2309339.25;43.54;30.27;70.07;1038.55;1356.43;720.68;-40.90;-20.85;-40.11;
1993/08/27;933.72;937.30;873.13;894.59;17069;905.00;904.76;1021.13;949.68;657.14;;925.05;1045.01;;;1706900.00;3377940.75;2371170.50;43.71;34.75;61.62;1021.13;1329.89;712.38;-42.05;-25.09;-33.93;
1993/09/03;901.09;926.11;884.51;922.69;11408;913.32;896.36;1006.53;945.25;663.94;;914.69;1037.83;;;1140800.00;3143179.25;2401660.00;47.39;38.96;64.25;1006.53;1304.15;708.91;-40.23;-28.12;-24.22;
1993/09/10;940.46;947.53;887.65;903.56;15161;922.93;888.02;988.70;941.55;670.55;;906.15;1025.03;;;1516100.00;2838400.00;2312840.00;47.44;41.79;58.74;988.70;1264.23;713.16;-39.87;-30.47;-18.80;
1993/09/17;895.62;903.24;865.61;881.41;7908;909.76;889.30;964.83;937.20;676.94;;895.72;1013.73;;;790800.00;1934460.75;2277760.00;44.68;42.75;48.54;964.83;1181.88;747.78;-40.90;-32.55;-16.69;
1993/09/24;875.97;915.06;864.38;875.81;12618;895.61;892.20;948.63;934.27;683.24;;886.45;1007.43;;;1261800.00;1283280.00;2264389.50;42.13;42.54;41.31;948.63;1138.49;758.76;-41.69;-34.38;-14.61;
1993/09/30;876.61;909.84;876.39;890.27;18850;894.75;899.87;934.77;932.35;689.62;;888.26;1005.36;;;1885000.00;1318900.75;2348420.75;38.31;41.13;32.66;934.77;1095.62;773.91;-40.68;-35.64;-10.07;
1993/10/08;895.69;934.40;874.28;874.76;41708;885.16;899.24;921.31;932.62;695.82;;890.59;991.20;;;4170800.00;1924900.75;2534040.00;28.03;36.77;10.57;921.31;1050.36;792.25;-40.66;-36.64;-8.03;
1993/10/15;872.95;879.68;848.53;856.92;24824;875.83;899.38;915.51;931.63;701.81;;894.20;977.44;;;2482400.00;2118160.00;2478280.00;20.13;31.22;-2.05;915.51;1045.24;785.79;-41.60;-37.64;-7.94;
1993/10/22;852.82;852.82;818.81;818.81;36213;863.31;886.54;906.24;931.14;707.50;;889.01;960.46;;;3621300.00;2684259.25;2309360.00;13.42;25.29;-10.31;906.24;1035.76;776.71;-44.91;-39.09;-11.64;
1993/10/29;792.78;834.79;774.54;814.82;48701;851.12;873.36;894.63;932.17;713.18;;885.62;939.54;;;4870100.00;3405920.00;2344600.00;16.71;22.43;5.27;894.63;1012.09;777.17;-47.31;-40.73;-13.15;
1993/11/05;801.86;824.49;793.32;814.39;27906;835.94;865.34;885.05;932.80;718.83;;874.55;924.71;;;2790600.00;3587040.00;2452970.50;18.82;21.22;14.00;885.05;995.31;774.80;-48.68;-42.32;-12.71;
1993/11/12;833.26;868.91;819.09;865.97;47649;834.18;859.67;878.02;934.66;724.88;;867.83;913.12;;;4764900.00;3705859.25;2815380.00;31.61;24.69;45.46;878.02;972.42;783.61;-45.09;-42.88;-4.42;
1993/11/19;875.80;924.67;875.80;924.67;61939;847.73;861.78;874.90;937.91;731.36;;870.34;904.68;;;6193900.00;4448160.00;3283160.00;52.38;33.92;89.30;874.90;957.55;792.26;-37.08;-41.72;9.28;
1993/11/26;924.67;1011.76;898.49;965.39;101874;877.05;870.18;879.74;942.29;738.12;;873.90;904.40;;;10187400.00;5761379.00;4222819.00;61.74;43.19;98.83;879.74;971.65;787.84;-27.13;-38.80;23.34;
1993/12/03;968.44;993.74;956.34;980.67;57919;910.22;880.67;886.43;947.63;744.95;;880.32;903.49;;;5791900.00;5945741.00;4675830.50;70.12;52.17;106.03;886.43;987.31;785.56;-17.81;-34.60;33.59;
1993/12/10;986.12;1044.85;957.65;978.57;92202;943.05;889.50;894.68;952.86;751.69;;888.42;900.86;;;9220200.00;7231657.50;5409349.00;71.91;58.75;98.23;894.68;997.43;791.94;-10.47;-29.77;38.61;
1993/12/17;982.38;982.38;884.47;901.70;47781;950.20;892.19;895.72;958.56;757.71;;890.58;896.85;;;4778100.00;7234301.00;5470080.00;63.62;60.37;70.12;895.72;998.30;793.13;-10.73;-25.96;30.47;
1993/12/24;823.77;852.63;750.46;834.39;65683;932.14;889.94;894.66;964.01;763.10;;885.92;890.22;;;6568300.00;7309177.50;5878669.00;51.92;57.55;40.64;894.66;999.40;789.92;-16.18;-24.01;15.65;
1993/12/31;841.49;854.65;816.36;833.80;48166;905.83;891.44;888.99;970.29;768.49;;882.51;884.33;;;4816600.00;6235021.00;5998200.00;44.05;53.05;26.04;888.99;994.02;783.95;-20.32;-23.27;5.90;
1994/01/07;837.70;883.99;823.10;879.64;60887;885.62;897.92;885.64;978.05;774.27;;884.40;884.76;;;6088700.00;6294381.00;6120061.00;43.99;50.03;31.91;885.64;987.16;784.12;-19.67;-22.55;5.76;
1994/01/14;891.99;907.09;842.62;849.23;77557;859.75;901.40;883.37;985.52;779.83;;886.94;884.85;;;7755700.00;6001481.50;6616569.50;40.51;46.86;27.82;883.37;986.07;780.67;-21.36;-22.31;1.90;
1994/01/21;861.34;868.88;777.83;812.88;47271;841.99;896.09;877.88;988.44;785.07;;886.78;884.82;;;4727100.00;5991280.00;6612790.50;34.08;42.60;17.03;877.88;983.43;772.33;-25.35;-22.92;-4.85;
1994/01/28;830.16;842.04;795.07;799.26;48600;834.96;883.55;872.67;988.31;790.12;;885.51;881.67;;;4860000.00;5649622.50;6479400.00;28.24;37.81;9.10;872.67;983.07;762.26;-29.26;-24.19;-10.15;
1994/02/04;781.54;797.88;750.61;797.86;43737;827.77;866.80;868.49;989.57;795.08;;879.84;879.46;;;4373700.00;5561040.00;5898030.50;24.20;33.27;6.04;868.49;983.72;753.26;-32.11;-25.77;-12.68;
1994/02/18;813.95;818.57;761.64;769.18;33388;805.68;845.65;863.16;990.75;799.73;;866.88;872.61;;;3338800.00;5011059.00;5652720.00;18.82;28.46;-0.45;863.16;986.54;739.78;-36.27;-27.87;-16.79;
1994/02/25;769.94;787.67;749.63;787.42;53188;793.32;826.54;858.02;991.14;804.45;;852.05;866.49;;;5318800.00;4523680.00;5262581.00;20.55;25.82;10.00;858.02;985.16;730.88;-37.65;-29.83;-15.65;
1994/03/04;785.82;795.20;724.33;726.30;75058;776.00;809.00;850.59;990.23;808.58;;830.85;860.01;;;7505800.00;5079421.00;5535350.50;14.06;21.90;-1.63;850.59;990.33;710.86;-43.18;-32.50;-21.37;
1994/03/11;718.35;741.44;694.03;717.38;108244;759.63;797.30;843.62;987.37;812.57;;809.09;852.12;;;10824400.00;6272297.50;5960960.00;13.02;18.94;1.19;843.62;995.43;691.80;-47.74;-35.55;-24.38;
1994/03/18;774.77;807.52;751.20;765.22;192356;753.10;790.44;840.94;982.39;816.87;;797.71;846.80;;;19235600.00;9244682.00;7402861.00;19.82;19.23;20.99;840.94;996.45;685.43;-46.94;-37.83;-18.24;
1994/03/25;755.86;757.55;714.59;719.05;101155;743.08;774.38;836.15;976.04;820.70;;788.10;840.55;;;10115500.00;10600019.00;7805539.00;17.98;18.82;16.32;836.15;1000.68;671.62;-49.47;-40.16;-18.63;
1994/04/01;702.42;714.10;691.86;698.84;103632;725.36;759.34;830.37;967.71;824.28;;776.85;833.75;;;10363200.00;11608899.00;8066289.50;13.54;17.06;6.50;830.37;1005.87;654.87;-52.50;-42.62;-19.75;
1994/04/08;698.19;700.21;674.72;678.85;68849;715.87;745.94;821.02;956.81;827.63;;760.12;825.61;;;6884900.00;11484717.00;8282069.00;9.98;14.70;0.55;821.02;1008.09;633.94;-55.87;-45.27;-21.19;
1994/04/15;668.85;674.50;592.31;626.79;77995;697.75;728.69;806.12;942.94;830.50;;741.59;816.08;;;7799500.00;10879744.00;8576021.00;11.73;13.71;7.78;806.12;1005.48;606.76;-62.03;-48.62;-26.80;
1994/04/22;619.51;619.53;536.34;566.07;105173;657.92;705.51;786.16;927.38;832.79;;721.02;804.89;;;10517300.00;9136077.00;9190379.00;11.48;12.97;8.50;786.16;997.95;574.36;-70.99;-53.10;-35.78;
1994/04/29;566.63;616.09;555.76;592.56;124566;632.62;687.85;766.75;914.92;835.26;;703.79;796.19;;;12456600.00;9604301.00;10102160.00;14.56;13.50;16.69;766.75;974.58;558.92;-75.08;-57.49;-35.18;
1994/05/06;593.94;620.94;575.25;585.80;74645;610.01;667.69;747.11;906.20;837.62;;686.12;787.38;;;7464500.00;9024563.00;10316731.00;15.79;14.26;18.84;747.11;944.64;549.58;-77.98;-61.59;-32.77;
1994/05/13;587.94;606.73;575.28;590.39;93248;592.32;654.10;731.55;895.43;839.98;;671.22;778.76;;;9324800.00;9512544.00;10498630.00;17.17;15.23;21.05;731.55;926.84;536.26;-78.99;-65.07;-27.84;
1994/05/20;597.12;597.72;576.85;594.22;95256;585.81;641.78;719.54;885.75;842.36;;655.12;768.31;;;9525600.00;9857760.00;10368752.00;20.17;16.88;26.75;719.54;917.71;521.36;-78.58;-67.77;-21.61;
1994/05/27;594.52;597.15;566.37;573.36;61078;587.27;622.59;706.51;877.98;844.53;;642.38;754.80;;;6107800.00;8975859.00;9055968.00;20.39;18.05;25.07;706.51;907.29;505.74;-79.02;-70.02;-18.00;
1994/06/03;565.63;565.87;537.78;548.75;153644;578.50;605.56;689.97;871.39;846.48;;628.32;738.78;;;15364400.00;9557421.00;9580861.00;16.12;17.40;13.54;689.97;885.13;494.81;-80.43;-72.10;-16.66;
1994/06/10;549.03;549.66;512.03;514.54;42770;564.25;587.13;673.24;859.25;848.10;;607.43;720.85;;;4277000.00;8919917.00;8972240.00;11.26;15.35;3.07;673.24;868.29;478.18;-83.35;-74.35;-18.00;
1994/06/17;505.54;528.45;487.26;527.85;49288;551.74;572.03;658.98;847.80;849.50;;591.50;703.51;;;4928800.00;8040717.00;8776630.00;17.63;16.11;20.66;658.98;852.73;465.24;-83.63;-76.21;-14.84;
1994/06/24;523.37;531.11;490.68;492.33;42749;531.37;558.59;643.64;835.00;850.57;;574.29;687.77;;;4274900.00;6990579.00;8424170.00;13.02;15.08;8.89;643.64;839.21;448.06;-85.72;-78.11;-15.22;
1994/07/01;483.45;483.90;457.51;458.37;23961;508.37;547.82;626.66;819.99;851.29;;555.92;673.31;;;2396100.00;6248243.00;7612051.00;8.85;13.00;0.55;626.66;824.79;428.53;-89.10;-80.31;-17.58;
1994/07/08;446.23;446.86;423.03;437.75;25588;486.17;532.34;610.09;807.29;851.80;;540.17;658.07;;;2558800.00;3687116.75;6622269.00;8.57;11.53;2.66;610.09;813.41;406.78;-92.37;-82.72;-19.30;
1994/07/15;436.54;440.59;413.00;413.93;29314;466.05;515.15;591.42;794.73;852.10;;527.49;640.16;;;2931400.00;3418003.25;6168960.00;5.88;9.65;-1.64;591.42;794.76;388.07;-95.78;-85.33;-20.90;
1994/07/22;405.61;406.64;362.29;363.73;24756;433.22;492.48;573.29;781.73;851.96;;508.42;621.49;;;2475600.00;2927360.00;5484038.50;4.13;7.81;-3.23;573.29;790.20;356.38;-101.37;-88.54;-25.66;
1994/07/29;357.40;392.17;325.89;333.92;69330;401.54;466.45;554.12;771.08;851.56;;487.43;603.07;;;6933000.00;3458976.00;5224777.50;3.87;6.49;-1.39;554.12;784.75;323.48;-106.97;-92.23;-29.48;
1994/08/05;394.87;683.04;377.97;683.04;590440;446.47;477.42;550.01;765.73;854.07;;495.15;598.60;;;59044000.00;14788557.00;10518400.00;35.91;16.30;75.14;550.01;767.35;332.66;-82.29;-90.24;15.90;
1994/08/12;720.48;768.08;597.26;689.66;639655;496.85;491.51;548.54;759.77;856.36;;503.10;594.43;;;63965500.00;27069900.00;15378509.00;51.36;27.99;98.11;548.54;761.42;335.65;-61.48;-84.49;46.01;
1994/08/19;671.10;772.32;654.22;713.85;388385;556.84;511.44;549.29;754.90;858.86;;514.81;592.31;;;38838500.00;34251316.00;18834660.00;63.21;39.73;110.17;549.29;764.50;334.08;-42.55;-76.10;67.09;
1994/08/26;680.07;728.76;668.72;707.41;228644;625.58;529.40;550.72;749.92;861.04;;528.03;589.23;;;22864400.00;38329076.00;20628218.00;70.63;50.03;111.82;550.72;769.89;331.54;-27.75;-66.43;77.36;
1994/09/02;716.87;830.20;706.52;830.18;379297;724.83;563.18;560.89;747.30;864.06;;554.34;593.22;;;37929700.00;44528424.00;23993700.00;80.42;60.16;120.93;560.89;811.53;310.24;-6.04;-54.35;96.62;
1994/09/09;871.16;1016.38;868.15;962.52;613207;780.72;613.60;580.71;748.87;867.55;;590.56;602.65;;;61320700.00;44983764.00;29886160.00;84.34;68.22;116.59;580.71;889.13;272.28;21.59;-39.17;121.51;
1994/09/16;996.68;1052.94;930.62;978.99;362339;838.59;667.72;600.03;751.07;864.54;;631.11;610.88;;;36233900.00;39437448.00;33253674.00;86.17;74.20;110.11;600.03;956.29;243.77;44.31;-22.47;133.55;
1994/09/23;944.25;974.25;865.93;867.65;197319;869.35;713.09;614.12;751.97;861.48;;665.22;616.59;;;19731900.00;35616128.00;34933720.00;82.29;76.90;93.06;614.12;989.78;238.47;52.72;-7.43;120.30;
1994/09/30;856.17;922.29;789.64;791.15;161444;886.10;755.84;624.16;750.47;858.86;;694.67;620.14;;;16144400.00;34272128.00;36300600.00;75.26;76.35;73.08;624.16;1007.79;240.53;52.60;4.57;96.06;
1994/10/07;770.90;775.85;546.79;738.03;124410;867.67;796.25;631.35;748.52;855.24;;721.68;622.42;;;12441000.00;29174374.00;36851400.00;62.77;71.82;44.66;631.35;1018.00;244.70;47.68;13.20;68.97;
1994/10/14;678.02;727.47;593.05;663.75;165461;807.91;794.32;635.87;743.79;851.01;;746.68;623.84;;;16546100.00;20219456.00;32601610.00;49.55;64.40;19.85;635.87;1021.78;249.96;37.35;18.03;38.65;
1994/10/21;617.90;746.90;615.50;712.71;154949;754.66;796.62;644.07;739.89;847.24;;778.24;629.48;;;15494900.00;16071654.00;27754550.00;43.96;57.59;16.71;644.07;1029.15;258.99;32.74;20.97;23.54;
1994/10/28;741.05;794.85;675.65;677.45;195427;716.62;792.98;652.21;736.27;842.98;;777.78;632.74;;;19542700.00;16033818.00;25824972.00;37.91;51.03;11.68;652.21;1032.62;271.81;25.94;21.96;7.95;
1994/11/04;648.24;722.60;642.86;666.77;99487;691.74;788.92;659.16;732.01;838.63;;775.87;635.86;;;9948700.00;14794675.00;24533402.00;33.18;45.08;9.37;659.16;1035.05;283.27;19.47;21.46;-4.00;
1994/11/11;649.14;743.22;648.68;731.16;128919;690.37;779.02;671.10;729.14;835.34;;777.31;641.27;;;12891900.00;14884864.00;22029620.00;34.26;41.47;19.83;671.10;1039.78;302.42;19.31;21.03;-3.45;
1994/11/18;731.63;739.56;685.62;698.81;70016;697.38;752.65;683.12;726.09;831.65;;776.60;645.29;;;7001600.00;12975962.00;16597709.00;34.69;39.21;25.66;683.12;1038.02;328.23;16.38;20.10;-7.44;
1994/11/25;695.75;705.25;674.65;685.33;30066;691.90;723.28;695.50;722.92;828.59;;764.53;649.60;;;3006600.00;10478298.00;13274976.00;35.43;37.95;30.38;695.50;1031.11;359.90;12.83;18.65;-11.64;
1994/12/02;683.83;689.96;670.61;677.91;16951;692.00;704.31;708.70;719.38;825.86;;740.81;654.57;;;1695100.00;6908774.50;11471296.00;41.24;39.05;45.62;708.70;1017.36;400.04;9.31;16.78;-14.94;
1994/12/09;674.54;675.42;635.78;640.67;17337;686.78;689.26;722.55;715.48;824.05;;712.62;659.42;;;1733700.00;5265779.00;10030227.00;35.36;37.82;30.44;722.55;987.85;457.25;3.47;14.12;-21.29;
1994/12/16;636.35;693.76;620.47;680.23;42087;676.59;683.48;739.86;712.53;822.08;;697.00;665.28;;;4208700.00;3529139.25;9207002.00;35.60;37.08;32.65;739.86;934.04;545.69;2.02;11.70;-19.36;
1994/12/23;684.62;695.22;653.31;677.84;93469;672.40;684.89;739.60;710.18;820.66;;687.56;672.42;;;9346900.00;3998195.25;8487078.00;34.70;36.29;31.53;739.60;934.11;545.09;0.66;9.49;-17.66;
1994/12/30;684.81;689.13;642.26;647.87;57367;664.90;678.40;737.51;707.40;819.78;;680.04;679.70;;;5736700.00;4544217.50;7511257.50;30.57;34.38;22.96;737.51;935.16;539.87;-2.80;7.03;-19.66;
1995/01/06;637.72;657.45;630.53;640.76;15742;657.47;674.73;733.86;704.51;818.65;;678.13;687.51;;;1574200.00;4520038.50;5714406.50;25.89;31.55;14.57;733.86;935.99;531.72;-6.04;4.42;-20.92;
1995/01/13;637.52;637.55;583.81;597.84;22389;648.91;667.84;728.38;700.04;817.35;;668.55;694.59;;;2238900.00;4621081.50;4943430.50;20.26;27.79;5.21;728.38;939.28;517.48;-11.94;1.15;-26.18;
1995/01/20;591.06;595.02;559.65;571.24;18925;627.11;651.85;715.43;694.15;816.03;;659.70;702.57;;;1892500.00;4157836.75;3843488.00;16.16;23.91;0.66;715.43;931.75;499.12;-18.55;-2.79;-31.51;
1995/01/27;564.86;565.04;547.38;562.59;20235;604.06;638.23;695.44;687.43;814.86;;651.02;711.36;;;2023500.00;2693171.25;3345683.25;14.20;20.68;1.26;695.44;888.24;502.64;-24.20;-7.07;-34.26;
1995/02/10;559.78;559.84;524.43;541.38;20580;582.76;623.83;673.56;680.11;813.87;;635.21;705.91;;;2058000.00;1957427.25;3250822.50;12.78;18.04;2.24;673.56;825.96;521.15;-30.05;-11.67;-36.76;
1995/02/17;537.95;552.85;532.67;533.76;17100;561.36;609.42;656.86;672.70;812.78;;621.45;699.92;;;1710000.00;1984588.75;3252313.50;10.34;15.48;0.07;656.86;791.91;521.82;-34.90;-16.31;-37.16;
1995/02/24;534.57;608.58;534.51;558.43;51249;553.48;601.19;645.23;666.98;812.77;;610.88;693.94;;;5124900.00;2561779.25;3591430.50;13.53;14.83;10.93;645.23;771.36;519.09;-36.33;-20.32;-32.02;
1995/03/03;584.02;591.43;544.06;577.22;34359;554.68;590.89;637.19;662.69;813.35;;602.49;688.93;;;3435900.00;2870464.00;3514150.50;19.70;16.45;26.20;637.19;758.83;515.54;-35.54;-23.36;-24.35;
1995/03/10;585.24;639.01;582.55;586.29;111674;559.42;581.74;633.31;658.57;814.43;;597.95;679.55;;;11167400.00;4699238.50;3696204.75;28.64;20.51;44.88;633.31;756.32;510.30;-33.79;-25.45;-16.68;
1995/03/17;596.64;599.90;568.60;593.52;33937;569.84;576.30;627.35;653.80;815.93;;590.73;665.36;;;3393700.00;4966374.50;3461900.75;39.19;26.74;64.09;627.35;745.63;509.08;-31.45;-26.65;-9.61;
1995/03/24;597.84;620.34;581.33;611.77;59207;585.45;573.40;624.07;649.84;817.68;;585.22;651.24;;;5920700.00;5808512.00;3896550.50;51.54;35.01;84.60;624.07;740.11;508.03;-27.81;-26.88;-1.87;
1995/03/31;618.47;648.04;615.44;646.92;69468;603.14;578.31;623.08;647.07;817.75;;585.14;642.75;;;6946800.00;6172902.50;4367341.00;67.39;45.80;110.57;623.08;737.92;508.24;-21.84;-25.87;8.07;
1995/04/07;651.04;677.66;641.83;673.72;103399;622.44;588.56;620.21;644.98;816.64;;587.89;638.23;;;10339900.00;7553702.50;5212083.00;77.40;56.33;119.54;620.21;726.19;514.22;-14.77;-23.65;17.76;
1995/04/14;678.74;681.15;627.04;640.04;102657;633.19;596.30;617.27;642.35;815.96;;591.41;634.46;;;10265700.00;7373363.00;6036301.00;75.71;62.79;101.53;617.27;717.16;517.37;-11.75;-21.27;19.04;
1995/04/21;640.17;649.22;625.11;635.99;44039;641.69;605.77;614.80;640.13;815.44;;596.80;633.39;;;4403900.00;7575398.50;6270886.50;73.54;66.37;87.87;614.80;709.94;519.66;-9.58;-18.93;18.71;
1995/04/28;627.39;630.26;547.21;579.93;53734;635.32;610.38;609.90;636.67;813.90;;598.25;628.29;;;5373400.00;7465945.50;6637229.00;57.75;63.50;46.25;609.90;701.38;518.42;-12.24;-17.59;10.72;
1995/05/05;576.69;586.25;567.93;574.17;21890;620.77;611.96;606.58;634.14;812.19;;600.98;624.31;;;2189000.00;6514381.00;6343641.50;45.21;57.40;20.82;606.58;698.18;514.97;-14.64;-17.00;4.73;
1995/05/12;573.12;593.50;564.86;584.84;16672;602.99;612.72;601.81;631.93;809.65;;605.24;621.16;;;1667200.00;4779840.00;6166771.00;39.50;51.44;15.64;601.81;686.97;516.64;-15.50;-16.70;2.40;
1995/05/19;583.19;855.81;577.14;855.81;219167;646.15;639.67;610.70;633.44;807.91;;630.02;625.96;;;21916700.00;7110029.00;7241696.00;59.67;54.18;70.65;610.70;749.58;471.83;5.61;-12.24;35.70;
1995/05/26;919.75;926.41;672.37;727.62;316861;664.47;653.08;614.69;633.58;804.81;;642.55;627.06;;;31686100.00;12566490.00;10070944.00;55.64;54.67;57.58;614.69;762.36;467.03;11.87;-7.42;38.57;
1995/06/02;719.64;725.80;690.71;716.82;62273;691.85;663.59;618.50;633.88;800.80;;653.43;628.28;;;6227300.00;12737254.00;10101600.00;52.00;53.78;48.45;618.50;772.76;464.23;15.77;-2.78;37.10;
1995/06/09;718.14;722.17;675.65;702.62;67737;717.54;669.16;623.73;634.28;795.54;;662.52;629.23;;;6773700.00;13654195.00;10084288.00;48.33;51.96;41.06;623.73;782.11;465.36;17.51;1.28;32.47;
1995/06/16;696.65;702.97;636.13;646.54;75359;729.88;666.44;627.50;634.61;788.77;;665.42;629.45;;;7535900.00;14827942.00;9803891.00;40.95;48.29;26.27;627.50;784.19;470.81;14.21;3.86;20.69;
1995/06/23;637.58;653.92;634.81;650.14;42720;688.75;667.45;631.88;636.01;781.69;;665.69;628.30;;;4272000.00;11299008.00;9204518.00;36.35;44.31;20.42;631.88;785.80;477.96;11.74;5.44;12.61;
1995/06/30;650.91;659.78;625.70;630.58;57158;669.34;666.91;636.34;636.64;775.78;;662.09;626.48;;;5715800.00;6104934.50;9335712.00;30.29;39.64;11.60;636.34;784.27;488.40;8.12;5.97;4.28;
1995/07/07;623.14;666.85;610.33;666.78;84329;659.33;675.59;642.99;637.99;772.09;;664.32;627.20;;;8432900.00;6546061.00;9641658.00;29.59;36.29;16.20;642.99;783.27;502.71;8.07;6.39;3.36;
1995/07/14;669.06;669.77;645.83;652.80;101441;649.37;683.45;647.71;639.03;767.23;;665.72;627.67;;;10144100.00;7220147.00;10437171.00;26.95;33.18;14.49;647.71;782.24;513.17;6.83;6.48;0.70;
1995/07/21;651.95;723.68;651.67;693.56;236485;658.77;694.33;653.52;640.69;763.22;;675.19;631.35;;;23648500.00;10442662.00;12635302.00;26.74;31.03;18.17;653.52;785.25;521.79;9.03;6.99;4.08;
1995/07/28;699.84;716.22;686.76;695.42;224490;667.83;678.29;658.98;642.72;760.35;;685.29;636.13;;;22449000.00;14078054.00;12688531.00;42.39;34.82;57.54;658.98;788.00;529.96;10.80;7.75;6.09;
1995/08/04;699.61;733.86;688.65;709.88;144505;683.69;676.51;664.80;645.41;758.40;;695.71;641.79;;;14450500.00;15825011.00;10964973.00;55.12;41.59;82.20;664.80;791.87;537.73;13.22;8.84;8.74;
1995/08/11;708.27;749.53;704.87;744.99;274960;699.33;679.33;671.46;649.25;754.25;;686.48;649.62;;;27496000.00;19637620.00;13091840.00;69.00;50.72;105.54;671.46;800.77;542.15;17.76;10.63;14.26;
1995/08/18;759.12;788.16;749.54;757.43;388345;720.26;684.81;676.98;653.07;750.44;;688.96;658.22;;;38834500.00;25375706.00;16297926.00;73.57;58.34;104.03;676.98;811.23;542.74;22.11;12.92;18.37;
1995/08/25;752.06;755.44;718.05;727.58;138631;727.06;692.92;679.68;656.99;746.00;;689.86;664.73;;;13863100.00;23418612.00;16930636.00;71.02;62.57;87.94;679.68;815.80;543.56;22.88;14.92;15.94;
1995/09/01;724.10;741.65;711.11;728.84;97596;733.74;700.79;684.12;661.50;740.75;;692.04;670.56;;;9759600.00;20880742.00;17479398.00;69.56;64.90;78.89;684.12;820.59;547.65;23.33;16.60;13.46;
1995/09/08;731.42;766.03;728.99;751.08;186234;741.98;712.84;689.87;666.72;737.01;;700.76;676.90;;;18623400.00;21715302.00;18770156.00;71.03;66.94;79.19;689.87;827.50;552.25;25.19;18.32;13.74;
